logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a21d73ef67475ff6a2577e22cee992f5.png,backend developer remote,Rakamin Academy,Jakarta,0,0,Penuh Waktu,software engineering skills java spring python django node js oop sql databases php laravel ruby on rails,None,deskripsi pekerjaan backend developer remote rakamin academy job descriptions write clean beautiful and readable code to develop scale and fix our product work closely with other engineering team to build and ensure quality development peer code review with other engineering team solve web engineering problem and write unit test job requirements you write code because you are passionate to it fresh graduate are welcome to apply experience with any mvc framework such as ruby on rails java spring php laravel python django node js etc experience with sql databases such as postgresql or mysql good command of quality assurance processes open minded to receiving feedback proficient in oop including design patterns be able to write capable specs and provide reliable timelines be able to work responsibly and independently with minimum supervision have a working laptop or desktop with a stable internet connection,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/backend-developer-remote/90afa11d-a6c6-4c0e-82e6-4b7e7f2362c9
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2c3b098d27803fd1367fc7a50eaa23c9.jpg,java programmer,PT Pronata Data Insani,Jakarta,0,0,Penuh Waktu,software engineering skills java spring boot zkoss microservices,None,deskripsi pekerjaan java programmer pt pronata data insani candidate must possess at least a bachelor s degree computer science information technology or equivalent at least 2 year s of working experience in the related field is required for this position required skill s java springboot microservices zkoss optional broad knowledge of java programming languages and object oriented programming write clean code to develop functional web services and apis a strong understanding of the software development lifecycle and agile methodologies having experience in banking project full time position s available assignment in jakarta on site,3,5,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/java-programmer/d544ed2f-1bfd-4636-9dc1-5f12c049687a
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d9331f69c24f6f74b5c46c92977c3cb9.png,fullstack developer remote,Upscalix,Semarang,0,0,Penuh Waktu,software engineering skills node js reactjs english,None,deskripsi pekerjaan fullstack developer remote upscalix upscalix is a melbourne based digital solution company that caters to both small sized businesses and large corporations with extensive experience in mobile apps websites and business solution software we help businesses or individuals generate better outcomes and automate tasks so you can spend time on what matters the most currently we are looking for a fullstack engineer node js and react js interested in testing our web and mobile based applications what you will do design and develop website back end and front end for a wide variety of web based applications code using node js and react js design build and maintain clean efficient reusable and reliable code perform testing and create technical documentation maintain and adjust existing application codebase include troubleshooting bugs to ensure strong optimization and functionality identify companys user and system requirements for new website and estimate the time spent on each task effectively use tools and ingenuity to identify and fix defects before they become a problem work as part of a team developing applications and services contribute to team and organizational improvements in process and infrastructure follow industry best practices requirements 1 3 years of experience as fullstack engineer node js and react js ability to write well documented clean code able to communicate in english at the very least of passive is required ability to take extreme ownership over your work ability to adapt in vuca volatility uncertainty complexity ambiguity environment willing to work according to australian time or 6 am 3 pm jakarta time 9 hours include 1 hour break perks and benefits total 33 days of holidays 5 days more than indonesia s the holidays are the accumulated 20 days of paid annual leave 10 days of paid sick leave and paid australian public holidays potential paid work visit to australia work life balance no need to work outside of your 8 hours day health and wellness benefits bpjs kesehatan dan ketenagakerjaan paid 100 by the company tax incentive your tax will be paid 100 by the company performance bonus ied fitri bonus thr referral fee of idr 4 mills free food and beverages company dinners monthly team building events personal development benefits personal ideas business funding,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/fullstack-developer-remote/2fd47d5f-135b-4830-9416-cc178ae3f969
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d9331f69c24f6f74b5c46c92977c3cb9.png,fullstack developer,Upscalix,Semarang,0,0,Penuh Waktu,software engineering skills node js reactjs english,None,deskripsi pekerjaan fullstack developer upscalix upscalix is a melbourne based digital solution company that caters to both small sized businesses and large corporations with extensive experience in mobile apps websites and business solution software we help businesses or individuals generate better outcomes and automate tasks so you can spend time on what matters the most currently we are looking for a fullstack engineer node js and react js interested in testing our web and mobile based applications what you will do design and develop website back end and front end for a wide variety of web based applications code using node js and react js design build and maintain clean efficient reusable and reliable code perform testing and create technical documentation maintain and adjust existing application codebase include troubleshooting bugs to ensure strong optimization and functionality identify companys user and system requirements for new website and estimate the time spent on each task effectively use tools and ingenuity to identify and fix defects before they become a problem work as part of a team developing applications and services contribute to team and organizational improvements in process and infrastructure follow industry best practices requirements 1 3 years of experience as fullstack engineer node js and react js ability to write well documented clean code able to communicate in english at the very least of passive is required ability to take extreme ownership over your work ability to adapt in vuca volatility uncertainty complexity ambiguity environment willing to work according to australian time or 6 am 3 pm jakarta time 9 hours include 1 hour break perks and benefits total 33 days of holidays 5 days more than indonesia s the holidays are the accumulated 20 days of paid annual leave 10 days of paid sick leave and paid australian public holidays potential paid work visit to australia work life balance no need to work outside of your 8 hours day health and wellness benefits bpjs kesehatan dan ketenagakerjaan paid 100 by the company tax incentive your tax will be paid 100 by the company performance bonus ied fitri bonus thr referral fee of idr 4 mills free food and beverages company dinners monthly team building events personal development benefits personal ideas business funding,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/fullstack-developer/67fa2882-85a8-4692-992d-44799a39507e
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/81537a7df49e242986b57e5b28e002f0.png,backend developer for sac indonesia,Pt Merah Cipta Media,Jakarta,0,0,Penuh Waktu,software engineering skills node js python php,None,deskripsi pekerjaan backend developer for sac indonesia pt merah cipta media job requirement proficient knowledge of a back end programming language php python go nodejs knowledge of unix linux environments and cli sql nosql database proficient understanding of code versioning tools such as git job description integration of user facing elements developed by a front end developers with server side logic building reusable code and libraries for future use optimization of the application for maximum speed and scalability specific skills needed laravel django express git cloud service aws gcp postgres web scraping,3,5,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/backend-developer-for-sac-indonesia/a4d62fa5-8986-4c64-bd82-fc2311e1f42d
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e8c6dfdad8a08e1accd28313df8fe0df.jpg,senior programmer,PT. Mindo Small Business Solutions,Yogyakarta,0,0,Penuh Waktu,other skills python php amazon web services aws golang,None,deskripsi pekerjaan senior programmer pt mindo small business solutions job responsibility as a senior software engineer your mission will be to use cutting edge technology to build and automate a highly efficient flexible and fault tolerant infrastructure very good knowledge of web dev architecture and libraries being able to analyze them add new libraries or modify existing ones with little or no supervision have an interest and passion for coaching and growing talent within the team with a great potential and willingness to learn new technologies research solutions to coding and performance issues work closely with the qa to ensure that the code has no bugs and meets the user s expectations write technical documentation about the features and projects developed able to communicate with stakeholders and external partners without major problems and with little assistance job requirements expertise in one of these programming languages is a must python php or golang good analytical skills and ability to follow the guidelines training given by supervisors managers solid understanding of oop data structures algorithms and software design have at least 3 years of experience with python development working with aws and familiarity interacting with the aws apis experience with networking properly architecting high availability systems and security in an aws context and such aws technologies as ec2 rds s3 ebs glacier vpc elb alb etc having experience with continuous integration and delivery tooling experience as a team leader supervisor is a plus familiar with unit test functional testing and integration testing process work with accuracy and attention to detail perform multiple task simultaneously self starter excited to relentlessly solve many technical challenges strong linux background good english communication skills,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-programmer/2a8f4efe-ba77-47c3-9ac7-4efd77be0643
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b5e3f877749e1a3faa079fbbcb5d0b13.jpeg,japanese speaker accounting staff,Pt Sunto Japan Indonesia,"Penjaringan, Jakarta",0,0,Penuh Waktu,finance skills diligent microsoft excel basic japanese good communication skills memahami perpajakan,None,deskripsi pekerjaan japanese speaker accounting staff pt sunto japan indonesia dibutuhkan segera akunting yang memiliki kepribadian yang baik jujur dan siap bekerja dalam tekanan menguasai excel dan bonus jika pernah bekerja dibidang akunting sebelumnya gaji awal 3 bulan adalah periode training gaji yang tertera adalah gaji selama traning dan pasti naik setelah 3 bulan skill penting 1 bisa bahasa jepang meski sedikit akan lebih disukai 2 memiliki keinginan belajar bahasa jepang,0,1,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/japanese-speaker-accounting-staff/e87325df-1cc2-4f68-a397-5788c1ae4d76
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c4982139d772ff775a01a92556310c35.jpg,software engineer,Travelio,"Gambir, Jakarta",0,0,Penuh Waktu,software engineering skills react native react native developer react native framework react react native,None,deskripsi pekerjaan software engineer travelio responsibilities build applications with high quality standards to give values to the real estate industries research and solve software engineering problems with innovative technologies maintain and optimize existing systems to better quality standard and scalability coding development of the project requirements 2 years of experience in software development strong proficiency in javascript including dom manipulation and the javascript object model through understanding of react native and its core principles familiarity with restful apis knowledge of modern authorization mechanisms such as json web token familiarity with modern front end build pipelines and tools git jenkins etc strong knowledge in mobile application programming concept react native,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/software-engineer/c6dcdfcd-b7e0-46ac-8c37-16e4705fa4cf
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a21d73ef67475ff6a2577e22cee992f5.png,frontend developer remote,Rakamin Academy,Jakarta,0,0,Penuh Waktu,software engineering skills javascript reactjs html oop angularjs,None,deskripsi pekerjaan frontend developer remote rakamin academy responsibilities write clean beautiful and readable code to develop scale and fix our product work closely with other engineering team to build and ensure quality development peer code review with other engineering team solve web engineering problem and write unit test requirements you write code because you are passionate to understanding of front end technologies including javascript html5 and css3 pixel perfect oriented have proficiency in one of the javascript frameworks such as reactjs angularjs or vuejs proficient in oop including design patterns be able to write capable specs and provide reliable timelines be able to work responsibly and independently with minimum supervision have a working laptop or desktop with a stable internet connection,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/frontend-developer-remote/7bf5381c-502a-4d3e-b401-6381c552df75
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1994b3280c28e6a3994b42591854b1e1.png,senior web developer,Bocorocco Shoes,Tangerang,0,0,Penuh Waktu,software engineering skills mobile app development javascript rdmbs,None,deskripsi pekerjaan senior web developer bocorocco shoes deskripsi pekerjaan membangun system web membangun e commerce site membangun system back office kualifikasi mempunyai skill management tinggi minimum pendidikan s1 bidang it programming relevant fields berusia 28 35 tahun diutamakan yang memiliki pengalaman bekerja di e commerce bersedia untuk bekerja dari office di tangerang minimal bisa bahasa inggris pasif proaktif dan mempunyai skill komunikasi yang baik dapat bekerja dengan baik dalam team menguasai framework php codeignitier menguasai javascript menguasai rdmbs menguasai mobile apps pernah membuat web ecommerce mengerti payment gateway,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-web-developer/516ee7c1-33ac-4ffc-9f9f-cb9afadc5081
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/powered-by-glints-logo.png,multiplayer programmer,Confidential Company,Jakarta,0,0,Penuh Waktu,software engineering skills multiplayer game developer unity good communication skills unity 3d c,None,deskripsi pekerjaan multiplayer programmer developing iterating and maintaining real time multiplayer game systems and features in unity improving real time multiplayer system stability by following and encouraging best practices communicating and solving mathematics and physics based problems in multiplayer game effectively maintaining and sharing knowledge with the engineering team about cutting edge multiplayer tech collaborating on developing game architecture participating in peer code reviews contributing to the decisions that shape our games and the company by giving as well as receiving feedback syarat pekerjaan multiplayer programmer minimum 2 3 years of experience developing real time multiplayer game strong understanding on real time multiplayer architecture good understanding of math physics used in video game good communication skills,0,0,None,None,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/source/spwd/multiplayer-programmer/4a088b08-aba9-4856-8d79-4d14b6dff836
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/37d8807d3ff386faaf009b0c489178da.png,staff akuntansi,PT Indonesia Insurance Brokers,"Kebayoran Baru, Jakarta",0,0,Penuh Waktu,finance skills dapat berkomunikasi secara baik microsoft excel bisa akuntansi dapat bekerja dalam tim dapat bekerja dengan tim dan dapat mengoperasikan ms office memahami perpajakan,None,deskripsi pekerjaan staff akuntansi pt indonesia insurance brokers 1 membuat voucher dan jurnal transaksi 2 menghitung pajak dan melaporkan ke program efin dan e faktur 3 cek dan review general leadger 4 menyusun dan menganalisa laporan keuangan 5 pengarsipan voucher transaksi 6 menguasai akuntansi dan perpajakan,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/staff-akuntansi/61e55b3d-3eab-483e-8011-c9299f2424d5
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8a363e213ede08ebe3ad81caa88e48a7.png,software engineer,Impact,Jakarta,0,0,Penuh Waktu,software engineering skills node js java saas development postgresql python docker rabbitmq scalable architecture open source development business software development software engineering microservices java programming large scale software development,None,deskripsi pekerjaan software engineer impact about impact impact is a technology and consulting company specializing in digital transformation with the vision to grow indonesia s economy by helping businesses and the workforce through software data education and community impacts software engineers develop the next generation technologies that change how businesses grow their companies and people through data and business process optimization we re looking for engineers who can bring fresh ideas from all areas including large scale system design software as a service security uiux design and mobile the list goes on and is growing every day as impacts software engineer you will work on a specific project critical to the company s needs with opportunities to switch teams and projects as you and our fast paced business grow and evolve we need our engineers to be versatile display leadership qualities and be enthusiastic to take on new problems across the full stack as we continue to push technology forward about the role the objective of engineering team provide best solutions to clients pain points optimize the backlog process system and sprint velocity optimization we believe in one integrated easy to use yet powerful software for all employees in order to achieve that our engineering team is the key to make it happen we are looking for passionate engineers who are ready to escalate to bigger challenges enjoy designing and implementing products with scalable architecture for small medium and large businesses improving overall application performance code structure and developing robust well designed software systems which solve actual business problems responsibilities develop deliver maintain improve unit test and integrate product features with clean maintainable and well tested code manage individual priorities deadlines and deliverables research conceive and develop software applications to extend and improve impacts products collaborate closely with related stakeholders to evaluate the technical feasibility release and timely execution of features qualification bachelor graduate from reputable university with minimum gpa 3 5 out of 4 0 minimum 1 years experience in software development with one or more programming languages including but not limited to javascript java python or go minimum 1 experience implementing any of the following large scale distributed systems saas architecture microservices large scale distributed systems saas architecture microservices strong algorithmic data structure object oriented programming skills and ability to think critically of the current system in terms of growth and stability tech stack we prefer but not limited to python javascript node js vue js mysql postgresql knowledge in docker firestore redis cypress rabbitmq postman api is a plus our working environment remote working option interesting projects and people startup culture with direct coordination with c level for objective and follow ups large tech product and chances to learn large scope of knowledge support of a real usability and testing team great team of smart people in a supportive casual and open working environment,0,0,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/software-engineer/884038d1-3e4b-4aa6-a948-d26cb26157da
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6a6fe378c8c4c663f0bf9637ed99386c.png,senior software engineer backend hotels,Wego Pte Ltd,Jakarta,0,0,Penuh Waktu,software engineering skills api extreme programming scrum kanban kanban java programming language relational databases coding skills amazon web services aws system design scrum google cloud platform,None,deskripsi pekerjaan senior software engineer backend hotels wego pte ltd about wego were on a mission to help people discover the real value of travel to inspire to give more reasons to make it easy for you to travel our company was founded back in 2005 and since then weve imagined and created some of the most well loved products for travelers all around the world today wego is the number 1 travel metasearch engine in the middle east there are millions of users on wego every month people who travel for adventure for work for family and for many other reasons thats why we work tirelessly to make your experience of planning booking flights hotels and trips as seamless as possible about the role we are looking for passionate engineers to join our hotels engineering team this is a team role and youll be involved in many aspects helping evolve our existing architecture working with teams to build robust backend systems and implementing new features and functionality this position is available in a remote arrangement in indonesia what you will be doing ship and maintain robust and scalable backend services in java design and create services and system architecture help improve code quality through writing unit tests automation and performing code reviews work with the product and design teams to understand end user requirements formulate use cases and then translate that into a pragmatic and effective technical solution participate in brainstorming sessions and contribute ideas to technology algorithms and products provide feedback to other team members optimize the performance of the application for maximum speed and scalability dive into difficult problems and successfully deliver results on schedule requirements for the role 4 years experience in hands on coding and system design as a backend software engineer a product minded engineer who cares about the why why build this feature why does the team work in this way deep working knowledge and experience with the java programming language strong analytical and problem solving skills practical experience with design patterns design principles software architecture and algorithms and automated tests unit integration functional strong web api knowledge and experience in developing highly available and robust apis willing to learn new technologies and programming languages passion for clean and beautiful code with an eye for simplicity and pragmatism familiarity with version control systems and development environments experience with build processes continuous integration and continuous delivery it would be great if you have experience with node js ruby familiarity with relational databases experience with container technology e g docker experience in cloud technologies such as amazon web services google cloud platform experience operating production apis and services what we can offer health insurance brand new m1 macbook provided working overtime is not our culture 20 days of flexible annual leaves,5,10,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-software-engineer-backend-hotels/fa5cb736-6e11-44e7-a2dc-5236e8521e3c
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6a6fe378c8c4c663f0bf9637ed99386c.png,senior frontend developer react and typescript,Wego Pte Ltd,Jakarta,0,0,Penuh Waktu,software engineering skills javascript es6 html responsive design adaptive design css react,None,deskripsi pekerjaan senior frontend developer react and typescript wego pte ltd about wego were on a mission to help people discover the real value of travel to inspire to give more reasons to make it easy for you to travel our company was founded back in 2005 and since then weve imagined and created some of the most well loved products for travellers all around the world today wego is the number 1 travel metasearch engine in the middle east there are millions of users on wego every month people who travel for adventure for work for family and for many other reasons thats why we work tirelessly to make your experience of planning booking flights hotels and trips as seamless as possible about the role we are looking for passionate engineers to join our engineering team this is a team role and youll be involved in many aspects helping evolve our existing architecture working with teams to build and run production software and implementing new features and functionality this position is available in a remote arrangement in indonesia what you will be doing ship and maintain the web front end of wegos products craft user experiences that work on devices that our users use primarily mobile devices and desktop browsers work with the product and design teams to understand end user requirements formulate use cases and then translate that into a pragmatic and effective technical solution help improve code quality through writing unit tests automation and performing code reviews participate in brainstorming sessions and contribute ideas to technology algorithms and products to be successful in this role youll need experience with responsive and adaptive design proficiency in html css and javascript es6 experience with react or a similar client side framework experience with automated testing of browser based applications an understanding of design principles on the web to be a product minded engineer who cares about the why why build this feature why does the team work in this way it will be great if you have experience working in the travel tech industry familiarity with server side rendering ssr familiarity with technologies we already use including typescript next js familiarity with end to end testing frameworks,5,10,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-frontend-developer-react-and-typescript/4a3aafdc-64fd-42a4-a2f3-a1a60b53fc41
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6dc6bf97fc53eeb3ef9e0a05f487e487.png,senior software engineer,HReasily,Jakarta,0,0,Penuh Waktu,software engineering skills yii2 reactjs php programming version control laravel symfony,None,deskripsi pekerjaan senior software engineer hreasily we are looking for passionate software engineers who are dedicated to writing beautiful fast php to a high standard in a timely and scalable way that improves the code base of our products in meaningful ways those who have experience in working with symfony and yii framework are encouraged to apply to join our dynamic fast paced and fun family responsibilities write clean well designed efficient testable and reusable code contributing to all phases of the development lifecycle integration of user facing elements data storage solutions and third party libraries troubleshoot test and maintain the core product software and databases to ensure strong optimisation and functionality skills and qualifications possesses a minimum of a bsc degree in computing computer science engineering or a related subject minimum 5 years experience in developing scalable consumer applications experienced in high traffic and high demand software development fluent in communication using the english language understanding of mvc design patterns extensive knowledge of php web frameworks such as yii2 laravel symfony etc able to work in a close knit team as well as independently basic understanding of front end technologies such as javascript ajax html5 and css3 experience with front end frameworks such as bootstrap and reactjs is a plus understanding fundamental design principles behind a scalable application experienced in working with code versioning tools such as git passionate in contributing towards high standards and goals willingness to learn and accept criticism for the benefit of self improvement is a must,10,0,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-software-engineer/ca5bcfc4-517d-41a8-87a8-854dd3e61f2f
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c3c07274755e0ac25a0d6f3a0048f8ac.png,software engineer,Accusentry,"Kebayoran Baru, Jakarta",0,0,Penuh Waktu,software engineering skills c c programming software testing software development,None,deskripsi pekerjaan software engineer accusentry accusentry is an international technology company headquartered in the usa with branch offices in colombia spain and indonesia the accusentry system is being used in more than 40 countries the company is expanding the development team at the jakarta branch office about the position we are looking for talented individuals to join our expanding software development team in the jakarta office we have open positions for the development of image processing algorithms user interface for high speed production environments production statistical analysis and report and creative algorithms to help increase production efficiency and integrated inspection application development framework the software is developed using the microsoft c visual studio requirements bachelor in engineering or computer science degree passionate about programming and software mastery of object oriented programming principles experience with c programming with microsoft visual studio is a plus experience with image processing algorithm development is a plus strong with math is a plus knowledge experience with industrial statistical process control is a plus the position will be based in jakarta indonesia applicants who are hired will be trained in the usa for 2 3 months all expense paid by the company,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/software-engineer/919442fa-6c05-4c69-a492-2a67203c8dc0
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4f1f282c33a24321f7aa0eba44e85225.png,fullstack developer,PT. Vlink Consulting Indonesia,Jakarta,0,0,Penuh Waktu,software engineering skills reactjs express js react native docker containerization node js microservices architecture kubernetes jest agile project management java programming,None,deskripsi pekerjaan fullstack developer pt vlink consulting indonesia experience with mobile and web application development minimum 1 year experience with programming java with oop concept experience and understanding with technology stack framework back end nodejs express graphql front end reactjs react native database nosql unit test jest experience with development corporate internet banking cash management is a plus familiar with agile software development microservice and containerization have integrity initiative and detail have a high commitment to complete work on time able to work under pressure have a good adaptability and fast learning,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/fullstack-developer/d0ff3f20-b1ac-4ce4-9882-6eaa5f2b42a5
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f71f31dd2b3c2d38653087297786b4cd.jpg,backend developer,Moonlay Technologies,"SCBD, Jakarta",0,0,Penuh Waktu,software engineering skills databases backend development echo golang,None,deskripsi pekerjaan backend developer moonlay technologies job requirements in order to launch successfully you need to have preferably bachelor degree in computer science information system proven work experience as a back end developer 2 3 years hands on experience with programming languages like java go php and another backend programming language especially in golang echo familiarity with database technologies such as mysql sql oracle mongodb significant experience developing highly secure application have extensive and in depth experience using one of the following services kafka redis elasticsearch job description develop server side logic definition and maintenance of the central database organize and analyze data and processes to identify any problem and improve the key areas ensure high performance and responsiveness to front end applications and integrate the elements write reusable code and tests build prototypes troubleshoot issues and check bottlenecks optimize applications for better performance and scalability integrate data from various back end services and databases design strong apis that support development collaborate with the front end developers and other team members to set objectives and design robust functional codes develop new innovative and in demand concepts for programs features and products from the industry optimize web applications for improved performance and scalability,3,5,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/backend-developer/acb5148d-0c3d-460b-9b52-17f8f2b37e21
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8d5c8e2fbb2101666fba451916c8666c.jpg,frontend developer react,PT Indocyber Global Teknologi,Jakarta,0,0,Penuh Waktu,software engineering skills redux javascript javascript es6 redux saga html css bootstrap,None,deskripsi pekerjaan frontend developer react pt indocyber global teknologi job descriptions develop application using reactjs and or react native perform issue analysis and provide solution proactively collaborate with uiux qualifications minimum 3 years experience with reactjs and or react native strong understanding of front end core html html5 css css3 javascript must be familiar with javascript must be familiar with redux redux saga familiar with bootstrap ui familiar in financial sector industry is an advantage good communication skill,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/frontend-developer-react/ebb168b3-160c-4037-bf58-bc34ad6cc8d9
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9f9777d1375aa8b3b08c11d55f274a45.png,software engineer,Pt Simplefi Teknologi Indonesia,Jakarta,0,0,Penuh Waktu,software engineering skills postgresql sql python react redux,None,deskripsi pekerjaan software engineer pt simplefi teknologi indonesia job descriptions work closely with data scientist and technical product manager to implement products and features design and develop front end and back end applications and database architecture building data pipelines for machine learning platform using distributed process participate in code and design reviews to maintain our high development standards debug and modify complex production software write technical documentation account for the delivery of technical roadmap items on time requirements at least 2 year of experience in commercial software development under an established software development life cycles proficiency developing frontend in one or more standard web development frameworks basic understanding of algorithms habit of clean and well documented coding proficiency in javascript react redux optional proficiency in python must familiarity with data manipulation using python libraries familiarity with database technologies such as sql mysql postgresql mongodb must be fluent in english and bahasa written and spoken comfortable with changing requirements and fast paced iterative development a degree in computer science software engineering information technology or related fields,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/software-engineer/ce0d22c2-b726-46ad-a52c-adb91d9c9363
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/adc38a80980f44acce20129ea2ebb470.jpg,senior software engineering,EPG Group,Jakarta,0,0,Penuh Waktu,software engineering skills mvc javascript reactjs ajax html css bootstrap debugging skills php php laravel git,None,deskripsi pekerjaan senior software engineering epg group senior software engineer indonesia recruitment managed by epg on behalf of our client you will be directly hired by our client if successful about the company a company that provides software as a service saas they are easy to use platform enables companies to improve productivity by streamlining hr work processes such as payroll processing leave management and claims applications we are looking for passionate software engineers who are dedicated to writing beautiful fast php to a high standard in a timely and scalable way that improves the code base of our products in meaningful ways those who have experience in working with symfony and yii framework are encouraged to apply to join our dynamic fast paced and fun family responsibilities write clean well designed efficient testable and reusable code contributing to all phases of the development lifecycle integration of user facing elements data storage solutions and thirdparty libraries troubleshoot test and maintain the core product software and databases to ensure strong optimisation and functionality skills and qualifications possesses a minimum of a bsc degree in computing computer science engineering or a related subject minimum 5 years experience in developing scalable consumer applications experienced in high traffic and high demand software development fluent in communication using the english language understanding of mvc design patterns extensive knowledge of php web frameworks such as yii2 laravel symfony etc able to work in a close knit team as well as independently basic understanding of front end technologies such as javascript ajax html5 and css3 experience with front end frameworks such as bootstrap and reactjs is a plus understanding fundamental design principles behind a scalable application experienced in working with code versioning tools such as git passionate in contributing towards high standards and goals willingness to learn and accept criticism for the benefit of selfimprovement is a must,5,10,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/senior-software-engineering/f74d2e20-0aad-4936-90e5-642d0aff5727
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4b35392f1d4e92983d5a920740209c1e.png,blockchain programmer,Pt Baron Biondi William,"Penjaringan, Jakarta",0,0,Penuh Waktu,software engineering skills node js blockchain kubernetes couchdb laravel,None,deskripsi pekerjaan blockchain programmer pt baron biondi william deskripsi pekerjaan bersedia mempelajari teknologi baru memiliki pengalaman dalam pengembangan blockchain latar belakang yang kuat dalam pengembangan software berpengalaman bekerja dengan proyek open souce blockchain based systems pengetahuan yang kuat tentang struktur data dan algoritma berpengalaman dengan algoritma consensus berpengalaman dengan ring signature berpengalaman dengan network security dan cryphtography termasuk public privare keys hash functions encryption signatures menguasai bahasa pemograman seperti c c java java script python dll familiar dengan cara kerja jaringan peer to peer menjaga dan mengembangkan aplikasi sisi klien dan sisi server yang bertanggung jawab atas logika dan intergrasi bisnis experience developing interactive front end designs for dapps linux cli familiarity ubuntu et al knowledge of blockchain node operation skill laravel couchdb nodejs for blockhain rest api go kubernetes what you will get competitive salary strategic office location accessible by transjakarta friendly and dynamic work environment bpjs kesehatan ketenagakerjaan tunjangan hari raya gathering 3 bulan sekali ability to communicate in english is preferred what are you waiting for join us now our team will review your application and will be in touch if your application is shortlisted to the next stage if you do not hear from us in 30 days we will keep your resume on file in case a relevant opportunity opens up we wish you the best have a great day,1,3,None,IDR,0,0,1/1/1970 0:00,https://glints.com/id/opportunities/jobs/blockchain-programmer/1e7cfb67-18bc-4302-8027-0592ad80c8c5
